merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud
fraud_Schaefer Ltd,kids_pets,52.86,M,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,30/07/1980,34.202617,-102.411848,0
fraud_Johns-Hoeger,entertainment,2.59,M,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17/10/1995,29.964737,-97.517695,0
"fraud_Crist, Jakubowski and Littel",home,124.8,F,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31/07/1975,40.471139,-104.62156,0
fraud_Dickinson Ltd,personal_care,184.83,F,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",5/8/1971,44.474798,-71.885569,0
fraud_Reynolds-Schinner,misc_pos,19.63,M,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,28/12/1975,29.795441,-98.449897,0
fraud_Schumm PLC,shopping_net,194.09,F,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30/11/1975,40.237802,-86.821736,0
"fraud_Wuckert, Wintheiser and Friesen",home,35.75,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,26/06/1958,32.136167,-86.105324,0
fraud_Rau-Grant,kids_pets,75.24,F,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,10/11/1966,32.66554,-81.49128,0
fraud_Kuhn LLC,shopping_pos,1444.02,M,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,23/07/1986,42.469032,-88.080817,0
"fraud_O'Reilly, Mohr and Purdy",home,66.13,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12/11/1986,33.034771,-87.447134,0
fraud_Thiel-Thiel,entertainment,36.42,F,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25/06/1990,41.389882,-73.34752,0
fraud_Conroy Ltd,shopping_pos,2.42,F,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,4/5/1972,49.214335,-112.840705,0
"fraud_McCullough, Hudson and Schuster",food_dining,117.62,M,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1/11/1969,41.634195,-77.612177,0
"fraud_Schmeler, Bashirian and Price",shopping_net,58.02,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",9/3/1988,36.911432,-80.421943,0
fraud_Harris Group,food_dining,2.87,F,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,13/09/1984,37.194715,-88.960737,0
"fraud_Langosh, Wintheiser and Hyatt",food_dining,59.36,M,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,25/12/1978,40.246149,-84.972134,0
"fraud_Roberts, Ryan and Smith",personal_care,94.83,F,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",25/05/1985,40.915554,-74.392152,0
fraud_Streich Ltd,home,27.76,F,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,28/04/1977,43.868875,-95.401643,0
fraud_Kassulke PLC,shopping_net,400.46,F,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,10/7/1983,38.939866,-77.320659,0
"fraud_Brown, Homenick and Lesch",health_fitness,114.34,F,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",8/5/2004,41.286528,-87.932067,0
"fraud_Lesch, D'Amore and Brown",food_dining,12.18,F,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15/04/1985,32.787142,-94.089073,0
"fraud_Ruecker, Beer and Collier",shopping_net,6.5,M,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,8/2/1989,33.048328,-86.54232,0
fraud_Bahringer Group,health_fitness,187.43,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,18/06/1968,35.786803,-96.312922,0
fraud_Dare-Marvin,entertainment,138.33,F,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",2/1/1997,41.384209,-94.958926,0
fraud_Lynch-Wisozk,home,29.64,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29/08/1985,26.60745,-82.594842,0
"fraud_Nitzsche, Kessler and Wolff",shopping_pos,9.39,F,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",17/08/1980,40.025634,-74.864618,0
fraud_Haag-Blanda,food_dining,2.72,M,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",26/07/2001,38.896251,-90.287754,0
fraud_Roob-Okuneva,health_fitness,52.38,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,20/09/1958,42.210139,-123.834483,0
"fraud_Hahn, Bahringer and McLaughlin",personal_care,34.99,F,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,9/11/1970,39.345887,-84.745546,0
"fraud_Lubowitz, Terry and Stracke",personal_care,3.65,F,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,19/03/1998,43.711137,-72.52504,0
"fraud_Boehm, Block and Jakubowski",misc_pos,8.08,M,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,43.062717,-86.72111,0
fraud_Kutch-Ferry,home,9.38,F,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27/08/1926,35.912221,-92.074865,0
fraud_Kemmer-Buckridge,misc_pos,38.69,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,7/11/1990,25.694353,-98.725725,0
"fraud_Douglas, DuBuque and McKenzie",travel,7.7,F,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",14/06/1972,47.310777,-96.594722,0
"fraud_Zemlak, Tillman and Cremin",personal_care,14.68,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",26/12/1997,30.120911,-83.619558,0
"fraud_Hauck, Dietrich and Funk",kids_pets,38.29,F,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,16/10/1962,40.305988,-74.678548,0
fraud_Kihn-Schuster,food_dining,4.95,F,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14/10/1973,41.20725,-74.074358,0
"fraud_Hyatt, Russel and Gleichner",health_fitness,2.59,F,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,28/03/1936,39.919872,-76.596912,0
"fraud_Streich, Rolfson and Wilderman",kids_pets,93.66,F,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27/08/1926,36.350486,-91.884356,0
"fraud_Lowe, Dietrich and Erdman",kids_pets,8.03,M,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",17/12/1943,40.811237,-83.517272,0
fraud_Breitenberg-Hermiston,kids_pets,31.28,F,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/07/1992,31.365153,-96.420213,0
fraud_Hamill-Daugherty,misc_net,117.85,F,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",5/7/1997,31.788905,-79.830166,0
fraud_Kautzer and Sons,personal_care,19.17,F,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,14/10/1983,31.882638,-94.078272,0
fraud_Gutmann-Upton,misc_pos,8.72,M,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11/9/1993,42.528981,-108.584895,0
"fraud_O'Reilly, Mohr and Purdy",home,12.72,M,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13/02/1962,42.766044,-73.059509,0
fraud_Zboncak Ltd,food_dining,9.66,M,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",6/3/1978,35.93634,-86.025988,0
fraud_Schiller Ltd,personal_care,61.19,F,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10/3/1974,47.524912,-123.156423,0
"fraud_McLaughlin, Armstrong and Koepp",travel,4.92,F,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24/12/1974,38.658651,-88.601318,0
"fraud_Prosacco, Kreiger and Kovacek",home,83.07,M,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16/02/1994,41.236578,-76.11286,0
fraud_Cormier LLC,health_fitness,15.29,F,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,22/06/1981,40.759281,-74.832071,0
fraud_Baumbach Ltd,personal_care,5.16,M,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13/10/1949,28.043639,-82.261014,0
"fraud_Fadel, Mertz and Rippin",entertainment,101.72,F,University,MS,38677,34.3396,-89.5736,4198,Curator,22/06/2001,33.993438,-90.040167,0
fraud_Schoen-Quigley,kids_pets,217.88,M,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,5/3/1999,32.643544,-90.246416,0
fraud_Spencer PLC,entertainment,148.31,M,Knowlesville,NY,14479,43.2363,-78.3138,275,TEFL teacher,18/08/1964,43.974021,-77.548571,0
fraud_Ernser-Feest,home,59.87,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",31/07/1941,39.265857,-84.802328,0
fraud_Cartwright PLC,kids_pets,2.34,F,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",5/3/1972,43.969846,-96.734021,0
"fraud_Torp, Muller and Borer",health_fitness,1.18,F,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,32.426932,-87.365207,0
fraud_Waters-Cruickshank,health_fitness,135.85,F,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,26/10/1987,40.293291,-77.26619,0
fraud_Kihn Inc,shopping_pos,5.77,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",14/05/1993,35.664756,-78.343124,0
fraud_Pouros-Haag,shopping_pos,1.13,M,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,14/06/1977,34.605345,-87.368799,0
fraud_Runte-Mohr,food_dining,6.16,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,14/02/1961,41.634317,-92.114251,0
fraud_Gottlieb-Hansen,personal_care,94.81,F,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,16/08/1993,38.926674,-100.656141,0
"fraud_Terry, Johns and Bins",misc_pos,84.26,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",9/3/1988,35.482886,-81.460946,0
fraud_Hammes-Beatty,kids_pets,44.51,M,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",28/09/1961,27.28446,-82.558413,0
fraud_Berge-Hills,kids_pets,56.91,M,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,16/03/1964,41.646695,-73.959444,0
fraud_Buckridge PLC,misc_pos,13.1,F,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24/06/1979,38.775326,-81.760277,0
fraud_Heathcote LLC,shopping_net,6.72,F,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14/05/1989,34.116889,-82.825278,0
fraud_O'Keefe-Wisoky,food_dining,44.28,F,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,11/2/1971,43.568471,-117.269092,0
fraud_Adams-Barrows,health_fitness,102.83,F,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16/12/1980,42.776115,-104.277487,0
"fraud_Feil, Hilpert and Koss",food_dining,7.77,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29/05/1968,41.380538,-81.866051,0
"fraud_Watsica, Haag and Considine",shopping_pos,137.83,M,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,29/09/1993,44.794151,-72.243097,0
"fraud_Reichel, Bradtke and Blanda",travel,4.16,F,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18/11/1987,38.717125,-94.060312,0
fraud_Morissette-Schaefer,personal_care,133.48,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,12/9/1976,26.710544,-82.300285,0
fraud_Bartoletti and Sons,personal_care,160.51,F,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,31.469867,-85.824458,0
"fraud_Hoppe, Harris and Bednar",entertainment,65.22,F,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29/02/1984,47.783812,-122.667315,0
fraud_Maggio-Fahey,misc_pos,6.06,M,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,22/09/1973,34.217242,-117.7137,0
"fraud_Okuneva, Schneider and Rau",shopping_pos,747.25,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,6/3/1984,35.360078,-80.924553,0
fraud_Gottlieb-Hansen,personal_care,14.84,F,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",5/1/1954,34.499142,-92.00682,0
fraud_Crooks and Sons,personal_care,11.93,M,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,2/3/1956,44.369182,-71.322001,0
"fraud_Weber, Thiel and Hammes",kids_pets,61,F,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13/05/1968,48.310293,-103.008698,0
fraud_Eichmann-Kilback,home,103.62,F,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",19/03/1962,32.736151,-101.384408,0
"fraud_Reinger, Weissnat and Strosin",food_dining,9.67,F,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/6/1972,46.951032,-87.197834,0
fraud_Streich Ltd,home,44.57,F,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27/08/1926,37.027871,-91.431545,0
fraud_Kulas Group,health_fitness,9.89,F,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,11/8/1946,44.167152,-89.637391,0
"fraud_Quitzon, Green and Bashirian",shopping_pos,7.95,F,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",6/11/1986,33.229342,-90.911853,0
"fraud_Feil, Hilpert and Koss",food_dining,35.43,M,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,9/1/1956,40.691328,-90.023732,0
"fraud_Lesch, D'Amore and Brown",food_dining,5.6,F,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",7/10/1998,41.583467,-87.604046,0
fraud_Veum-Koelpin,travel,2.51,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,22/02/1970,41.763493,-83.305293,0
"fraud_Lowe, Dietrich and Erdman",kids_pets,5.38,M,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,21/01/1966,41.2351,-74.387657,0
fraud_Heaney-Marquardt,entertainment,72.79,F,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",2/9/1988,40.826973,-105.64827,0
"fraud_Kerluke, Kertzmann and Wiza",misc_net,58.23,M,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13/06/2000,36.262608,-92.399729,0
fraud_Bogisich-Weimann,kids_pets,71.75,M,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20/07/1970,38.505377,-76.956108,0
fraud_Ullrich Ltd,kids_pets,45.07,F,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,3/7/1979,28.463263,-82.772229,0
fraud_Erdman-Schaden,personal_care,22.78,F,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/02/1972,40.526751,-76.157189,0
fraud_Gaylord-Powlowski,home,31.88,F,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15/09/1956,40.913635,-77.303909,0
fraud_Erdman-Durgan,health_fitness,19.83,F,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,10/2/1935,42.156089,-98.590047,0
fraud_Larkin Ltd,kids_pets,36.39,F,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1/2/1960,38.091929,-83.143165,0
"fraud_Walter, Hettinger and Kessler",personal_care,78.55,M,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15/04/1988,43.167866,-71.477486,0
fraud_Botsford PLC,home,1.45,F,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,39.560529,-108.865959,0
fraud_Kirlin and Sons,personal_care,49.85,F,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/07/1992,31.502688,-97.660495,0
fraud_Hoppe-Parisian,kids_pets,25.47,M,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,14/01/1969,40.077202,-75.432653,0
fraud_Kilback Group,food_dining,21.71,F,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,13/03/1994,41.159833,-75.55005,0
"fraud_Medhurst, Labadie and Gottlieb",travel,2.17,F,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,6/4/1973,40.680848,-72.914299,0
fraud_Deckow-Dare,food_dining,92.95,F,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,16/10/1962,41.776899,-74.713812,0
fraud_Breitenberg-Hermiston,kids_pets,63.55,M,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13/10/1949,27.825211,-81.326715,0
fraud_Kirlin and Sons,personal_care,29.5,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,20/09/1958,42.046499,-122.188076,0
fraud_Little Ltd,kids_pets,195.15,M,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",19/04/1982,36.891916,-83.287965,0
"fraud_McCullough, Hudson and Schuster",food_dining,29.09,F,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21/03/1985,35.607396,-97.969906,0
fraud_Kihn-Fritsch,food_dining,53.28,F,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,18/11/1962,39.618481,-90.618913,0
fraud_Hermann and Sons,shopping_pos,6.04,F,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,12/11/1970,31.942827,-97.865544,0
fraud_Eichmann-Kilback,home,171.04,F,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13/05/1968,48.334966,-102.17723,0
fraud_Ankunding-Carroll,travel,4.09,F,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21/08/1985,39.060899,-122.756635,0
fraud_Howe PLC,entertainment,239.44,F,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,30/11/1999,34.801263,-112.852696,0
fraud_Schiller Ltd,personal_care,133.54,F,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,23/09/1967,40.473806,-89.99666,0
fraud_Auer-West,shopping_net,49.05,M,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19/05/1984,33.092952,-88.792661,0
fraud_Schoen-Quigley,kids_pets,37.49,F,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27/08/1926,36.741901,-92.240227,0
"fraud_Douglas, Schneider and Turner",shopping_pos,477.67,F,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22/09/1972,34.266251,-116.911978,0
fraud_Breitenberg-Hermiston,kids_pets,19.49,M,Tamaroa,IL,62888,38.138,-89.2231,2135,"Development worker, community",31/01/1961,37.663465,-89.636304,0
fraud_Thiel-Thiel,entertainment,133.29,M,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13/06/2000,35.665908,-90.630391,0
"fraud_Hodkiewicz, Prohaska and Paucek",travel,4.6,F,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20/11/1974,43.601429,-90.634783,0
"fraud_Windler, Goodwin and Kovacek",home,11.97,F,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30/11/1975,38.873802,-86.007927,0
"fraud_Kihn, Brakus and Goyette",personal_care,82.05,M,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18/08/1980,43.644828,-102.403276,0
"fraud_Langosh, Wintheiser and Hyatt",food_dining,67.75,F,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,18/10/1972,39.458418,-123.598881,0
"fraud_Schroeder, Hauck and Treutel",entertainment,149.22,F,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,12/11/1970,32.055685,-98.600268,0
"fraud_Walter, Hettinger and Kessler",personal_care,39.39,M,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,22/09/1973,34.775725,-117.218447,0
fraud_Schoen-Quigley,kids_pets,36.95,F,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",19/03/1962,32.073901,-101.455693,0
fraud_Hermann and Sons,shopping_pos,285.25,F,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,29/03/1991,43.132522,-75.076161,0
"fraud_Conroy, Balistreri and Gorczany",health_fitness,72.94,F,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,13/10/1991,42.593872,-77.284451,0
"fraud_Schroeder, Hauck and Treutel",entertainment,52.72,F,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,14/10/1983,32.827655,-95.54497,0
"fraud_Baumbach, Strosin and Nicolas",shopping_pos,26.96,F,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16/12/1984,29.311445,-95.131309,0
"fraud_Lowe, Dietrich and Erdman",kids_pets,62.88,M,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,17/03/1937,40.607123,-75.052287,0
"fraud_Schumm, McLaughlin and Carter",food_dining,10.69,M,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,15/12/1966,34.343157,-81.970171,0
fraud_Kutch-Wilderman,home,18.7,F,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,27/09/1970,35.722378,-98.366922,0
fraud_Christiansen-Gusikowski,misc_pos,62.49,F,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29/11/1981,45.470157,-119.086704,0
fraud_Abshire PLC,entertainment,39.46,F,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1/11/1988,35.902683,-81.544746,0
fraud_Bernier and Sons,kids_pets,140.05,M,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19/06/1966,35.501833,-86.65656,0
"fraud_Stanton, Jakubowski and Baumbach",shopping_net,4.34,F,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30/11/1975,39.118888,-86.634094,0
fraud_Gerhold LLC,home,58.99,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,7/11/1990,26.500881,-98.139151,0
fraud_Streich Ltd,home,45.4,F,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,5/5/1967,32.299062,-81.244926,0
fraud_Gleason and Sons,kids_pets,159.35,F,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",4/10/1991,38.297327,-122.255668,0
"fraud_Okuneva, Schneider and Rau",shopping_pos,12.45,F,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,28/03/1974,36.503994,-87.94107,0
fraud_Jast and Sons,food_dining,37.16,F,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,14/10/1983,33.375653,-94.1846,0
fraud_Gibson-Deckow,entertainment,13.94,M,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12/7/1980,33.877612,-87.768183,0
fraud_Hackett Group,travel,8.72,F,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",9/8/1972,38.064411,-78.703076,0
fraud_Conroy Ltd,shopping_pos,7.99,M,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,16/08/1977,40.355523,-74.337606,0
fraud_Botsford and Sons,home,38.22,F,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",6/9/1988,35.698636,-104.87967,0
fraud_Graham and Sons,health_fitness,15.31,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,8/11/1951,41.19638,-96.309117,0
